exercise_id,Exercise_Name,Sex,Age,BodyweightKg,eq_clean,level_idx,goal_clean,Base_Lift,Best3SquatKg,Best3BenchKg,Best3DeadliftKg,predicted_weight,target_reps
1288,Incline Pushdown (Cable),M,27.0,108.05,Machine,3,Muscle & Sculpting,Best3BenchKg,197.5,120.0,202.5,17.1,15
2559,Smith Machine Calf,M,28.0,101.24,Machine,2,Bodybuilding,Best3SquatKg,192.5,125.0,197.5,38.7,10
1972,Push Press (Dumbbell),M,48.0,82.01,Dumbbell,0,Bodybuilding,Best3BenchKg,160.0,105.0,210.0,52.0,10
2742,Supine Scorpions,F,19.0,64.5,Bodyweight,3,Bodybuilding,Cardio_Core,55.0,32.5,105.0,0.0,12
2852,Turkish Get Up,F,10.0,80.2,Dumbbell,0,Bodybuilding,Best3DeadliftKg,62.5,42.5,91.0,10.0,12
345,Bent Leg Raise,F,16.0,49.03,Bodyweight,2,Bodybuilding,Best3BenchKg,55.0,35.0,87.5,2.7,12
2531,Skullcrusher (EZ Bar),F,16.0,78.83,Barbell,2,Muscle & Sculpting,Best3BenchKg,47.5,32.5,67.5,5.0,17
1515,Leg Raise Floor,F,30.0,68.95,Bodyweight,2,Bodybuilding,Best3BenchKg,112.5,62.5,132.5,4.8,12
1512,Leg Raise,F,25.0,114.26,Bodyweight,2,Powerbuilding,Best3BenchKg,90.0,52.5,137.5,4.5,10
2531,Skullcrusher (EZ Bar),F,28.0,66.09,Barbell,2,Muscle & Sculpting,Best3BenchKg,80.0,67.5,112.5,5.0,17
495,Cable Rotational Twists,M,11.0,50.62,Machine,0,Powerlifting,Best3DeadliftKg,57.5,32.5,60.0,16.1,3
2254,Seated Barbell Shoulder Press,M,12.0,62.78,Barbell,2,Powerlifting,Best3BenchKg,40.0,32.5,60.0,25.8,3
2083,Reverse Grip Bench,M,25.0,138.16,Barbell,0,Muscle & Sculpting,Best3BenchKg,247.5,175.0,287.5,22.7,15
1207,Hip Thrust (Dumbbell),M,33.0,105.55,Dumbbell,2,Bodybuilding,Best3SquatKg,207.5,175.0,227.5,108.0,10
2070,Reverse Cambered Bar Bench Press,M,27.0,111.08,Barbell,2,Bodybuilding,Best3BenchKg,165.0,112.5,182.5,82.7,10
1020,Garhammer Raise,M,26.0,74.71,Bodyweight,0,Bodybuilding,Best3BenchKg,127.5,80.0,155.0,0.0,10
2263,Seated Calf Raise,M,55.0,87.77,Machine,2,Bodybuilding,Best3SquatKg,130.0,80.0,177.5,24.2,10
2856,Twisting Bench Crunches,M,49.0,99.88,Bodyweight,1,Powerlifting,Cardio_Core,107.5,75.0,160.0,0.0,3
2559,Smith Machine Calf,M,42.0,122.52,Machine,2,Bodybuilding,Best3SquatKg,217.5,155.0,272.5,43.3,10
2168,Romanian Deadlift (B Stance),F,28.0,80.5,Barbell,0,Powerlifting,Best3DeadliftKg,137.5,72.5,160.0,133.5,5
206,Band Assisted Pogo Jumps,F,30.0,67.5,Machine,2,Athletics,Cardio_Core,95.0,60.0,112.5,0.0,12
2567,Smith Machine Shrugs,F,34.0,89.0,Machine,2,Powerbuilding,Best3DeadliftKg,110.0,80.0,140.0,26.9,10
1626,Machine Lat Pulldown,M,20.0,87.54,Machine,2,Powerlifting,Best3DeadliftKg,175.0,97.5,227.5,61.2,3
1863,Plank Pull Through,M,58.0,102.15,Bodyweight,0,Powerlifting,Cardio_Core,155.0,127.5,205.0,0.0,3
2294,Seated Leg Curl (Cable),M,24.0,88.08,Machine,2,Powerlifting,Best3DeadliftKg,185.0,117.5,210.0,56.5,3
2286,Seated Hamstring Curl,M,24.0,88.08,Machine,2,Bodybuilding,Best3DeadliftKg,185.0,117.5,210.0,42.3,10
653,Converging Machine Press (Anterior Delt),M,30.0,87.27,Machine,0,Powerlifting,Cardio_Core,187.5,132.5,227.5,5.0,3
996,Front Lever Hold,M,38.0,107.6,Bodyweight,2,Bodybuilding,Best3DeadliftKg,247.5,120.0,300.0,42.0,10
931,Flat Bench Curls,M,35.0,88.6,Barbell,2,Athletics,Best3DeadliftKg,227.5,155.0,240.0,26.9,12
2357,Shoulder YTWL,M,38.0,107.6,Bodyweight,2,Bodybuilding,Best3BenchKg,247.5,120.0,300.0,16.8,10
1344,KAS Glute Bridge Hold,M,17.0,115.85,Bodyweight,2,Bodybuilding,Best3SquatKg,165.0,97.5,182.5,23.1,10
2770,Tempo Overheadpress,F,39.0,74.84,Barbell,0,Powerbuilding,Best3BenchKg,65.0,40.0,105.0,14.7,10
2741,Supinated Grip Chin-ups,F,48.0,80.92,Bodyweight,0,Athletics,Best3DeadliftKg,102.5,62.5,125.0,-58.0,14
626,Close Grip Bench Press (Smith Machine),M,18.0,105.87,Machine,2,Bodybuilding,Best3DeadliftKg,235.0,147.5,237.5,191.2,10
1153,High Cable Fly,M,16.0,58.79,Machine,0,Muscle & Sculpting,Best3BenchKg,120.0,82.5,142.5,11.7,15
2444,Single Leg Bridge,M,23.0,76.66,Bodyweight,2,Bodybuilding,Best3SquatKg,175.0,127.5,225.0,24.5,10
3054,standing overhead press,M,22.0,83.01,Barbell,0,Muscle & Sculpting,Best3BenchKg,175.0,127.5,245.0,53.6,15
1527,Light cardio (Treadmill Or Rowing machine),M,24.0,89.72,Machine,0,Bodyweight Fitness,Cardio_Core,145.0,125.0,185.0,0.0,10
2587,Sots Press,M,26.0,98.07,Barbell,1,Muscle & Sculpting,Best3BenchKg,250.0,190.0,257.5,79.9,15
2741,Supinated Grip Chin-ups,M,18.0,105.87,Bodyweight,0,Athletics,Best3DeadliftKg,235.0,147.5,237.5,-65.0,12
1471,Lateral Raise (Machine),M,30.0,89.36,Machine,2,Bodybuilding,Best3DeadliftKg,142.5,85.0,162.5,32.7,10
1782,Overhead Press (Smith Machine),M,28.0,108.59,Machine,0,Muscle & Sculpting,Best3DeadliftKg,167.5,95.0,207.5,118.1,15
1390,Kneeling Leg Curl,F,44.0,69.9,Machine,2,Athletics,Best3DeadliftKg,97.5,55.0,125.0,15.8,14
1438,Lat Pulldown Machine,F,45.0,63.5,Machine,2,Powerbuilding,Best3DeadliftKg,107.5,67.5,137.5,25.8,10
2620,Squat Press,F,45.0,63.5,Dumbbell,0,Bodybuilding,Best3SquatKg,107.5,67.5,137.5,46.0,12
572,Chest Supported Barbell Lat Row,M,21.0,86.2,Barbell,0,Bodybuilding,Best3DeadliftKg,220.0,150.0,210.0,124.9,10
542,Cardio (LISS),M,35.0,116.2,Bodyweight,2,Muscle & Sculpting,Cardio_Core,265.0,142.5,230.0,0.0,15
2263,Seated Calf Raise,M,35.0,116.2,Machine,2,Bodybuilding,Best3SquatKg,265.0,142.5,230.0,53.3,10
2140,Ring Lat Pull,M,35.0,116.2,Bodyweight,0,Powerbuilding,Best3DeadliftKg,265.0,142.5,230.0,-62.5,8
1665,Medicine Ball Russian Twist,M,13.0,81.7,Bodyweight,0,Athletics,Cardio_Core,102.5,90.0,140.0,0.0,12
2976,Wide Overhand Pulldown,F,28.0,87.1,Machine,0,Powerbuilding,Best3DeadliftKg,150.0,100.0,162.5,31.3,10
368,Bicep Curl Incline (Dumbell),F,27.0,71.8,Dumbbell,0,Muscle & Sculpting,Best3DeadliftKg,117.5,67.5,142.5,12.0,17
1847,Pin Squats,F,31.0,113.0,Barbell,2,Powerbuilding,Best3SquatKg,125.0,65.0,130.0,87.9,10
40,(SHOULDERS) Seated Iso Shoulder Press,M,22.0,74.4,Machine,2,Muscle & Sculpting,Best3BenchKg,147.5,90.0,200.0,51.2,15
1075,Half Kneeling Landmine Press,M,20.0,94.52,Barbell,1,Athletics,Best3BenchKg,227.5,132.5,265.0,59.4,12
2806,Trap Bar Farmers Walk,M,65.0,95.9,Barbell,0,Powerbuilding,Cardio_Core,252.5,152.5,272.5,5.0,8
1764,Overhead Cable Rope Extention,M,30.0,104.33,Machine,2,Bodybuilding,Best3BenchKg,272.5,160.0,295.0,32.2,10
2099,Reverse Hack Squat,M,32.0,101.6,Machine,0,Athletics,Best3SquatKg,217.5,125.0,195.0,131.8,12
2567,Smith Machine Shrugs,M,19.0,81.65,Machine,2,Powerbuilding,Best3DeadliftKg,182.5,117.5,220.0,49.8,8
1454,Lateral Leg Raises,M,19.0,96.98,Bodyweight,0,Athletics,Best3DeadliftKg,220.0,160.0,242.5,0.0,12
1170,High Step Up,F,24.0,51.8,Bodyweight,2,Athletics,Best3SquatKg,97.5,60.0,132.5,8.7,14
506,Cable Unilateral Tricep Pushdowns,F,29.0,55.79,Machine,1,Bodybuilding,Best3DeadliftKg,110.0,70.0,122.5,21.0,12
765,Deficit Pendlay Row,F,27.0,58.51,Barbell,2,Bodybuilding,Best3DeadliftKg,120.0,75.0,147.5,74.6,12
2750,T-Bar Row (Chest Supported),F,30.0,56.97,Machine,2,Athletics,Best3DeadliftKg,97.5,55.0,135.0,69.5,14
1592,Lying Leg Raise,F,34.0,74.93,Bodyweight,2,Bodybuilding,Best3BenchKg,122.5,65.0,172.5,5.0,12
1577,Lying Bicep Curl,F,34.0,72.85,Dumbbell,2,Powerbuilding,Best3DeadliftKg,120.0,77.5,152.5,20.0,10
481,Cable Overhead Curl,F,28.0,78.11,Machine,2,Powerbuilding,Best3DeadliftKg,117.5,57.5,142.5,27.4,10
834,Dumbbell Shoulder Press,F,22.0,79.29,Dumbbell,2,Athletics,Best3BenchKg,87.5,60.0,102.5,14.0,14
844,Dumbbell Tripod Row,F,38.0,79.74,Dumbbell,0,Powerlifting,Best3DeadliftKg,127.5,82.5,197.5,118.0,5
2496,Single-Leg Squats,F,44.0,86.36,Bodyweight,1,Powerlifting,Best3SquatKg,137.5,75.0,152.5,0.0,5
206,Band Assisted Pogo Jumps,F,44.0,86.36,Machine,2,Athletics,Cardio_Core,137.5,75.0,152.5,0.0,12
64,200m Sprint,F,57.0,89.81,Bodyweight,2,Fitness,Cardio_Core,65.0,42.5,100.0,0.0,14
104,AB Rollout,M,20.0,62.6,Bodyweight,0,Bodybuilding,Cardio_Core,122.5,82.5,172.5,0.0,10
2027,Rear Delt Fly (Dumbbell),M,24.0,65.41,Dumbbell,2,Bodybuilding,Best3BenchKg,122.5,87.5,147.5,12.0,10
2302,Seated Or Lying Hamstring Curl (Swap This Out For Either),M,21.0,64.23,Machine,1,Bodybuilding,Best3DeadliftKg,150.0,142.5,202.5,40.8,10
420,Bottom-ROM Paused Squats (Smith),M,36.0,72.85,Machine,0,Powerbuilding,Best3SquatKg,152.5,110.0,162.5,138.1,8
626,Close Grip Bench Press (Smith Machine),M,19.0,72.85,Machine,2,Bodybuilding,Best3DeadliftKg,205.0,130.0,220.0,177.1,10
2140,Ring Lat Pull,M,19.0,72.85,Bodyweight,0,Powerbuilding,Best3DeadliftKg,205.0,130.0,220.0,-27.3,8
3054,standing overhead press,M,25.0,74.21,Barbell,0,Muscle & Sculpting,Best3BenchKg,172.5,125.0,232.5,52.6,15
24,(Dumbbell) Calf Raise (Single Leg),M,33.0,74.57,Dumbbell,2,Muscle & Sculpting,Best3SquatKg,167.5,140.0,205.0,16.0,15
1471,Lateral Raise (Machine),M,30.0,80.83,Machine,2,Bodybuilding,Best3DeadliftKg,227.5,172.5,295.0,59.4,10
1170,High Step Up,M,24.0,82.1,Bodyweight,2,Athletics,Best3SquatKg,187.5,145.0,230.0,19.8,12
2693,Straight Arm Pulldown,M,19.0,84.64,Machine,2,Bodybuilding,Best3DeadliftKg,210.0,130.0,242.5,48.8,10
1438,Lat Pulldown Machine,M,22.0,86.82,Machine,2,Powerbuilding,Best3DeadliftKg,217.5,132.5,265.0,60.0,8
240,Banded Deadbug,M,28.0,87.36,Bodyweight,1,Muscle & Sculpting,Cardio_Core,215.0,125.0,235.0,0.0,15
2079,Reverse Fly (Machine),M,26.0,89.81,Machine,0,Muscle & Sculpting,Best3DeadliftKg,157.5,125.0,192.5,27.4,15
2731,Super ROM Lateral Dumbbell Raise,M,28.0,87.36,Dumbbell,0,Athletics,Best3DeadliftKg,215.0,125.0,235.0,24.0,12
575,Chest Supported Curl,M,30.0,85.91,Dumbbell,1,Athletics,Best3DeadliftKg,232.5,157.5,250.0,24.0,12
617,Clean (Barbell),M,41.0,88.45,Barbell,3,Powerlifting,Best3DeadliftKg,235.0,192.5,255.0,201.6,3
598,Chest Supported T Bar Row Pronated,M,40.0,89.81,Machine,0,Muscle & Sculpting,Best3DeadliftKg,227.5,137.5,260.0,148.0,15
2637,Standing Behind Neck Shoulder Press (Barbell),M,21.0,89.81,Barbell,2,Bodybuilding,Best3BenchKg,210.0,155.0,282.5,92.2,10
2700,Straight Leg Bounds 20 Yards,M,30.0,85.91,Bodyweight,2,Fitness,Cardio_Core,232.5,157.5,250.0,0.0,12
2703,Straight Leg Deadlift,M,47.0,99.79,Barbell,2,Powerlifting,Best3DeadliftKg,227.5,182.5,225.0,213.2,3
2263,Seated Calf Raise,M,23.0,98.52,Machine,2,Bodybuilding,Best3SquatKg,227.5,147.5,237.5,45.8,10
1207,Hip Thrust (Dumbbell),M,21.0,97.52,Dumbbell,2,Bodybuilding,Best3SquatKg,200.0,142.5,210.0,104.0,10
2546,Sled Row,M,51.0,107.95,Machine,3,Athletics,Best3DeadliftKg,205.0,172.5,205.0,117.4,12
613,Clamshells With Band,M,44.0,118.3,Bodyweight,0,Muscle & Sculpting,Cardio_Core,240.0,190.0,270.0,0.0,15
2638,Standing Cable Abductors,M,45.0,121.83,Machine,2,Muscle & Sculpting,Best3SquatKg,230.0,165.0,235.0,31.9,15
2638,Standing Cable Abductors,M,28.0,123.47,Machine,2,Muscle & Sculpting,Best3SquatKg,160.0,115.0,182.5,22.8,15
2263,Seated Calf Raise,M,32.0,122.56,Machine,2,Bodybuilding,Best3SquatKg,245.0,155.0,285.0,49.3,10
2703,Straight Leg Deadlift,M,29.0,111.67,Barbell,2,Powerlifting,Best3DeadliftKg,232.5,152.5,277.5,272.4,3
40,(SHOULDERS) Seated Iso Shoulder Press,M,54.0,136.35,Machine,2,Muscle & Sculpting,Best3BenchKg,230.0,155.0,282.5,82.1,15
765,Deficit Pendlay Row,F,19.0,55.91,Barbell,2,Bodybuilding,Best3DeadliftKg,125.0,72.5,145.0,73.3,12
2648,Standing Knee Drive,F,35.0,67.22,Bodyweight,2,Muscle & Sculpting,Best3SquatKg,102.5,67.5,145.0,8.6,17
505,Cable Twists,F,23.0,74.66,Machine,2,Bodybuilding,Best3DeadliftKg,152.5,72.5,172.5,29.5,12
2204,Russian Twist (Dumbbell),F,41.0,73.66,Dumbbell,2,Bodybuilding,Cardio_Core,115.0,60.0,145.0,2.0,12
2010,RP Overhead Triceps Extension,M,40.0,72.57,Dumbbell,2,Bodybuilding,Best3BenchKg,125.0,115.0,177.5,16.0,10
2481,Single Leg Squat (On Plates),M,55.0,82.42,Bodyweight,0,Bodybuilding,Best3SquatKg,160.0,115.0,197.5,0.0,10
2877,Unilateral Tricep Cable Pushdown(Rope),M,36.0,77.2,Machine,0,Athletics,Best3DeadliftKg,165.0,122.5,200.0,30.3,12
1782,Overhead Press (Smith Machine),M,27.0,79.11,Machine,0,Muscle & Sculpting,Best3DeadliftKg,215.0,150.0,252.5,143.7,15
1471,Lateral Raise (Machine),M,27.0,76.11,Machine,2,Bodybuilding,Best3DeadliftKg,195.0,160.0,227.5,45.8,10
506,Cable Unilateral Tricep Pushdowns,M,28.0,79.29,Machine,1,Bodybuilding,Best3DeadliftKg,180.0,127.5,222.5,44.8,10
1472,Lateral Raise (Seated),M,35.0,89.54,Dumbbell,0,Muscle & Sculpting,Best3DeadliftKg,175.0,147.5,185.0,18.0,15
1665,Medicine Ball Russian Twist,M,25.0,92.26,Bodyweight,0,Athletics,Cardio_Core,207.5,145.0,257.5,0.0,12
834,Dumbbell Shoulder Press,M,26.0,99.06,Dumbbell,2,Athletics,Best3BenchKg,217.5,160.0,227.5,64.0,12
1061,Ground Starts 10 Yards,M,29.0,99.06,Bodyweight,2,Fitness,Cardio_Core,215.0,137.5,235.0,0.0,12
838,Dumbbell Step Up,M,22.0,92.99,Dumbbell,0,Muscle & Sculpting,Best3SquatKg,210.0,145.0,227.5,20.0,15
1221,Hyperextension (Glute Focus),M,28.0,92.8,Bodyweight,0,Bodybuilding,Best3SquatKg,192.5,130.0,230.0,0.0,10
1592,Lying Leg Raise,M,41.0,95.44,Bodyweight,2,Bodybuilding,Best3BenchKg,190.0,165.0,220.0,23.0,10
1143,Heel Walks 20 Yards,M,41.0,95.44,Bodyweight,2,Fitness,Cardio_Core,190.0,165.0,220.0,0.0,12
1020,Garhammer Raise,M,20.0,108.86,Bodyweight,0,Bodybuilding,Best3BenchKg,212.5,145.0,192.5,0.0,10
1769,Overhead Extension (EZ Bar),M,39.0,106.23,Barbell,2,Muscle & Sculpting,Best3BenchKg,147.5,95.0,157.5,10.0,15
857,Dumbell Wide curl,M,52.0,108.41,Dumbbell,0,Powerbuilding,Best3DeadliftKg,180.0,160.0,180.0,24.0,8
2889,Upright Row (Cable),M,29.0,107.5,Machine,2,Bodybuilding,Best3DeadliftKg,217.5,145.0,205.0,165.0,10
489,Cable Rear Delt Flys (POSTERIOR DELT; Mid/Lengthened Position),M,30.0,149.59,Machine,2,Fitness,Best3BenchKg,250.0,160.0,267.5,22.1,12
2806,Trap Bar Farmers Walk,M,33.0,176.45,Barbell,0,Powerbuilding,Cardio_Core,185.0,182.5,225.0,5.0,8
1283,Incline Hybrid DB Fly,F,31.0,54.61,Dumbbell,2,Bodybuilding,Best3BenchKg,90.0,62.5,137.5,4.0,12
1898,"Posterior Chain (Band Good Mornings, Bodyweight Hyperextensions, Etc.)",F,28.0,58.69,Barbell,0,Muscle & Sculpting,Cardio_Core,127.5,75.0,157.5,5.0,17
936,"Flat Dumbbell Press (12,10,8,6,4)",F,15.0,66.59,Dumbbell,2,Fitness,Best3DeadliftKg,105.0,45.0,110.0,34.0,14
1239,Incline Bench Press (Dumbbell) (Paused),F,20.0,62.6,Dumbbell,2,Muscle & Sculpting,Best3BenchKg,150.0,77.5,165.0,16.0,17
2586,Snatch-Grip Behind-Neck Press in Deep Squat,F,26.0,61.05,Barbell,0,Powerlifting,Best3SquatKg,115.0,65.0,147.5,96.0,5
2804,Trap Bar Deadlift,F,41.0,73.3,Barbell,2,Bodybuilding,Best3DeadliftKg,117.5,62.5,150.0,93.2,12
2658,Standing Reverse Fly,F,34.0,74.12,Dumbbell,0,Bodybuilding,Best3BenchKg,140.0,70.0,192.5,6.0,12
2741,Supinated Grip Chin-ups,F,34.0,72.3,Bodyweight,0,Athletics,Best3DeadliftKg,127.5,77.5,172.5,-46.0,14
1592,Lying Leg Raise,F,51.0,82.1,Bodyweight,2,Bodybuilding,Best3BenchKg,120.0,65.0,132.5,4.7,12
2693,Straight Arm Pulldown,F,51.0,82.1,Machine,2,Bodybuilding,Best3DeadliftKg,120.0,65.0,132.5,21.4,12
2691,Straight Arm Pull Down,F,51.0,82.1,Machine,2,Muscle & Sculpting,Best3DeadliftKg,120.0,65.0,132.5,15.1,17
3023,Z-Sit Shoulder Press,F,44.0,89.72,Dumbbell,2,Muscle & Sculpting,Best3BenchKg,145.0,85.0,150.0,18.0,17
2872,Unilateral Preacher Curl,F,24.0,87.54,Dumbbell,0,Muscle & Sculpting,Best3DeadliftKg,145.0,77.5,140.0,12.0,17
1471,Lateral Raise (Machine),F,44.0,89.72,Machine,2,Bodybuilding,Best3DeadliftKg,145.0,85.0,150.0,25.1,12
2086,Reverse Grip Cable Tricep Extension,F,57.0,83.28,Machine,2,Bodybuilding,Best3BenchKg,70.0,45.0,102.5,5.0,12
2637,Standing Behind Neck Shoulder Press (Barbell),M,22.0,65.77,Barbell,2,Bodybuilding,Best3BenchKg,170.0,135.0,167.5,80.3,10
304,Behind The Back Holds,M,22.0,107.68,Barbell,2,Muscle & Sculpting,Best3DeadliftKg,207.5,152.5,232.5,24.5,15
2479,Single Leg Seated Hamstring Curl,M,50.0,124.74,Machine,0,Bodybuilding,Best3DeadliftKg,265.0,197.5,72.5,13.9,10
1422,Lat Prayer,M,45.0,122.29,Machine,2,Muscle & Sculpting,Best3DeadliftKg,257.5,205.0,282.5,39.2,15
2301,Seated Military Press (smith Machine),M,30.0,157.4,Machine,0,Bodyweight Fitness,Best3DeadliftKg,272.5,157.5,277.5,201.0,10
523,Calf Press (Leg Press Machine),M,28.0,74.75,Machine,2,Powerlifting,Best3SquatKg,197.5,127.5,255.0,212.4,3
482,Cable Overhead Extension,M,28.0,74.84,Machine,0,Powerbuilding,Best3BenchKg,202.5,160.0,217.5,36.2,8
1082,Hammer Curl,M,26.0,72.8,Dumbbell,2,Bodybuilding,Best3DeadliftKg,202.5,137.5,232.5,30.0,10
2944,Weighted Hanging Oblique Knee Raise,M,55.0,81.65,Bodyweight,2,Muscle & Sculpting,Best3BenchKg,177.5,120.0,195.0,11.0,15
2567,Smith Machine Shrugs,M,20.0,81.56,Machine,2,Powerbuilding,Best3DeadliftKg,230.0,145.0,305.0,69.1,8
2703,Straight Leg Deadlift,M,27.0,81.1,Barbell,2,Powerlifting,Best3DeadliftKg,227.5,155.0,232.5,228.3,3
1592,Lying Leg Raise,M,22.0,81.65,Bodyweight,2,Bodybuilding,Best3BenchKg,195.0,130.0,232.5,18.2,10
2241,Scapular Push Up,M,41.0,88.99,Bodyweight,1,Athletics,Best3BenchKg,237.5,147.5,242.5,-60.2,12
1418,Larsen Press (Barbell),M,24.0,87.0,Barbell,2,Bodybuilding,Best3BenchKg,195.0,140.0,265.0,83.3,10
1179,Hip Abduction,M,48.0,99.61,Bodyweight,0,Powerlifting,Best3SquatKg,242.5,192.5,237.5,0.0,3
1050,Goblet Rebound Lateral Lunge,M,42.0,95.98,Dumbbell,2,Athletics,Best3SquatKg,215.0,172.5,232.5,84.0,12
1283,Incline Hybrid DB Fly,M,23.0,95.53,Dumbbell,2,Bodybuilding,Best3BenchKg,187.5,137.5,232.5,18.0,10
523,Calf Press (Leg Press Machine),M,29.0,92.8,Machine,2,Powerlifting,Best3SquatKg,275.0,180.0,300.0,295.7,3
1295,Incline Row DB,M,42.0,95.98,Dumbbell,1,Athletics,Best3DeadliftKg,215.0,172.5,232.5,90.0,12
666,Crab Walk,M,23.0,99.7,Bodyweight,2,Muscle & Sculpting,Cardio_Core,245.0,170.0,255.0,0.0,15
2637,Standing Behind Neck Shoulder Press (Barbell),M,36.0,98.25,Barbell,2,Bodybuilding,Best3BenchKg,200.0,182.5,265.0,108.6,10
2804,Trap Bar Deadlift,M,23.0,95.53,Barbell,2,Bodybuilding,Best3DeadliftKg,187.5,137.5,232.5,170.9,10
1458,Lateral Lunge (Weighted),M,29.0,92.8,Bodyweight,2,Muscle & Sculpting,Best3SquatKg,275.0,180.0,300.0,108.9,15
2302,Seated Or Lying Hamstring Curl (Swap This Out For Either),F,19.0,64.5,Machine,1,Bodybuilding,Best3DeadliftKg,110.0,62.5,137.5,23.5,12
482,Cable Overhead Extension,F,38.0,64.14,Machine,0,Powerbuilding,Best3BenchKg,97.5,70.0,140.0,8.7,10
2758,TRX High Row,F,61.0,67.4,Machine,2,Athletics,Best3DeadliftKg,135.0,102.5,160.0,73.8,14
2872,Unilateral Preacher Curl,F,61.0,67.4,Dumbbell,0,Muscle & Sculpting,Best3DeadliftKg,135.0,102.5,160.0,12.0,17
834,Dumbbell Shoulder Press,F,19.0,73.26,Dumbbell,2,Athletics,Best3BenchKg,122.5,57.5,132.5,12.0,14
1083,Hammer Curl (Cable),F,29.0,71.26,Machine,2,Bodybuilding,Best3DeadliftKg,117.5,65.0,147.5,25.2,12
80,45 Degree Extension,F,19.0,73.26,Bodyweight,2,Fitness,Best3DeadliftKg,122.5,57.5,132.5,10.8,14
1273,Incline Dumbell Bench Press,F,20.0,72.35,Barbell,0,Muscle & Sculpting,Best3BenchKg,112.5,50.0,147.5,20.0,17
990,Front Foot Elevated Lunge,F,33.0,74.84,Bodyweight,2,Bodybuilding,Best3SquatKg,117.5,75.0,142.5,55.9,12
2302,Seated Or Lying Hamstring Curl (Swap This Out For Either),F,45.0,81.78,Machine,1,Bodybuilding,Best3DeadliftKg,102.5,172.5,102.5,17.1,12
2362,Shrug (Dumbbell),F,21.0,88.09,Dumbbell,2,Bodybuilding,Best3DeadliftKg,90.0,50.0,145.0,16.0,12
828,Dumbbell Press Or Weighted Pushups (Swap This Out For Either),F,27.0,86.95,Dumbbell,1,Bodybuilding,Best3BenchKg,92.5,70.0,110.0,20.0,12
104,AB Rollout,F,56.0,84.64,Bodyweight,0,Bodybuilding,Cardio_Core,80.0,45.0,92.5,0.0,12
271,Barbell Hang Clean To Overhead Press,M,27.0,55.57,Barbell,0,Muscle & Sculpting,Best3DeadliftKg,172.5,130.0,217.5,91.5,15
2251,Seated Alternating Lateral,M,19.0,64.18,Dumbbell,3,Bodybuilding,Best3DeadliftKg,120.0,77.5,165.0,22.0,10
149,Alternating Dumbbell Curl,M,21.0,63.59,Dumbbell,2,Bodybuilding,Best3DeadliftKg,117.5,110.0,152.5,20.0,10
2725,Sumo Deadlift (Paused),M,18.0,71.71,Barbell,2,Bodybuilding,Best3DeadliftKg,182.5,125.0,212.5,156.2,10
2963,Wide Grip Chest Press,M,21.0,67.72,Barbell,2,Bodybuilding,Best3BenchKg,170.0,137.5,195.0,81.8,10
2256,Seated Biceps Curl,M,20.0,71.99,Dumbbell,0,Bodybuilding,Best3DeadliftKg,172.5,112.5,207.5,28.0,10
1114,Handstand Hold,M,32.0,73.8,Bodyweight,2,Bodybuilding,Cardio_Core,162.5,130.0,192.5,0.0,10
838,Dumbbell Step Up,M,35.0,79.56,Dumbbell,0,Muscle & Sculpting,Best3SquatKg,132.5,112.5,150.0,12.0,15
967,Forearm Finger Curl Supinated (Optional),M,29.0,79.51,Dumbbell,0,Muscle & Sculpting,Best3DeadliftKg,220.0,165.0,287.5,26.0,15
1962,Pullover,M,18.0,88.5,Machine,2,Bodybuilding,Best3DeadliftKg,252.5,157.5,222.5,44.8,10
1415,Landmine Squat (Heel Elevated),M,23.0,87.86,Barbell,2,Athletics,Best3SquatKg,192.5,137.5,230.0,106.5,12
1233,Incline Bench Lateral Raise,M,29.0,88.27,Dumbbell,0,Powerlifting,Best3DeadliftKg,250.0,160.0,272.5,48.0,3
1970,Push Jerk,M,21.0,88.22,Barbell,2,Bodybuilding,Best3BenchKg,207.5,157.5,275.0,23.4,10
1184,Hip Adductor Dropset,M,24.0,88.0,Machine,0,Powerlifting,Best3SquatKg,185.0,165.0,247.5,49.7,3
984,Frog Pumps,M,31.0,87.54,Bodyweight,0,Powerlifting,Cardio_Core,182.5,130.0,235.0,0.0,3
2366,Shrug Smith,M,29.0,88.27,Machine,0,Athletics,Best3DeadliftKg,250.0,160.0,272.5,41.3,12
2479,Single Leg Seated Hamstring Curl,M,21.0,88.22,Machine,0,Bodybuilding,Best3DeadliftKg,207.5,157.5,275.0,55.3,10
194,Backward Sled,M,31.0,87.54,Machine,1,Bodybuilding,Best3DeadliftKg,182.5,130.0,235.0,47.3,10
2140,Ring Lat Pull,M,40.0,88.36,Bodyweight,0,Powerbuilding,Best3DeadliftKg,222.5,192.5,255.0,-34.9,8
1687,Muscle Up,M,18.0,98.61,Bodyweight,2,Bodybuilding,Best3DeadliftKg,185.0,117.5,230.0,32.2,10
1127,Hanging Toes To Bar,M,23.0,99.52,Bodyweight,2,Bodybuilding,Cardio_Core,277.5,170.0,312.5,0.0,10
1592,Lying Leg Raise,M,28.0,97.3,Bodyweight,2,Bodybuilding,Best3BenchKg,240.0,170.0,295.0,23.8,10
2528,Skull Crusher (Smith),M,28.0,97.3,Machine,2,Athletics,Best3BenchKg,240.0,170.0,295.0,25.8,12
2703,Straight Leg Deadlift,M,23.0,104.69,Barbell,2,Powerlifting,Best3DeadliftKg,185.0,137.5,232.5,228.3,3
